ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400
38614,CEN,Male,2012,4.11,4.11,3.80,4.06,4.45
52474,CEN,Male,2013,2.36,3.68,2.70,1.68,2.39
91416,CEN,Male,2012,3.54,3.57,2.92,3.30,4.07
34705,CEN,Male,2012,3.59,4.43,3.49,3.51,3.55
57810,CEN,Male,2012,2.70,3.00,1.75,2.82,3.14
54162,CEN,Female,2012,4.49,4.64,4.24,4.43,4.86
84493,CEN,Female,2012,4.48,4.85,4.53,4.55,4.34
63642,CEN,Male,2012,3.78,4.00,3.14,4.10,3.79
50479,CEN,Female,2012,3.19,3.23,2.44,3.49,3.31
51372,CEN,Male,2012,2.60,2.89,2.35,2.50,2.97
51132,CEN,Male,2012,4.29,4.77,4.29,4.26,4.00
54808,CEN,Male,2012,3.19,4.11,2.95,3.00,2.97
41529,CEN,Male,2012,3.66,4.02,3.12,3.77,3.55
62926,CEN,Male,2012,3.56,3.96,2.75,3.63,3.72
96995,CEN,Male,2012,3.71,3.51,3.25,4.23,3.79
93198,CEN,Female,2012,3.80,3.57,3.57,4.06,3.72
66819,CEN,Female,2012,3.85,3.79,3.37,3.89,4.21
74009,CEN,Male,2012,3.29,3.91,3.08,3.02,2.79
92955,CEN,Male,2012,2.70,3.23,2.56,2.84,2.38
42824,CEN,Male,2012,4.06,3.98,4.06,3.65,4.14
51605,CEN,Male,2013,2.30,3.49,2.21,1.82,2.72
96970,CEN,Male,2012,3.21,3.43,2.82,3.27,2.97
30445,CEN,Male,2012,2.72,3.43,2.17,2.51,2.81
93352,CEN,Female,2012,3.94,3.74,3.31,4.06,4.48
62851,CEN,Male,2012,3.68,3.66,3.25,4.19,4.00
42263,CEN,Female,2012,3.82,4.00,3.24,4.19,3.65
61676,CEN,Male,2013,3.76,3.98,3.41,3.83,4.14
25889,CEN,Male,2013,3.06,3.87,2.84,2.24,3.17
64891,CEN,Female,2013,3.91,4.13,3.38,3.66,4.48
59091,CEN,Male,2013,2.75,4.38,2.79,1.94,2.89
37392,CEN,Male,2013,3.21,3.69,2.58,3.22,3.37
71261,CEN,Male,2013,4.09,4.29,3.86,4.15,4.07
94833,CEN,Male,2014,2.71,3.82,2.59,2.39,2.69
51954,CEN,Male,2013,4.63,4.84,4.43,4.49,4.79
46527,CEN,Male,2013,3.44,4.09,3.20,2.83,3.80
91406,CEN,Male,2013,3.57,3.76,3.27,3.52,3.31
50233,CEN,Male,2013,3.44,3.52,3.07,3.12,3.82
25650,CEN,Female,2013,3.48,4.18,3.20,2.92,3.38
62578,CEN,Female,2013,3.09,3.40,2.92,2.61,3.45
77186,CEN,Male,2013,3.74,4.40,3.45,3.58,3.77
69519,CEN,Female,2013,3.70,4.38,3.36,3.27,3.59
51131,CEN,Male,2013,3.33,3.60,2.85,3.19,3.66
54460,CEN,Female,2013,4.75,4.87,4.61,4.64,4.90
68073,CEN,Female,2013,3.49,3.96,3.29,3.23,3.38
59942,CEN,Male,2013,3.88,3.91,3.18,4.30,4.23
77680,CEN,Male,2013,2.65,3.93,2.63,2.29,1.97
23894,CEN,Male,2013,2.98,3.64,2.59,2.19,3.97
94422,CEN,Female,2013,4.64,4.71,4.57,4.51,4.76
81365,CEN,Female,2013,4.46,4.73,4.33,4.36,4.38
81131,CEN,Female,2013,3.83,4.36,3.67,3.28,3.83
47756,CEN,Female,2014,2.41,3.02,2.69,1.81,1.82
88318,CEN,Female,2013,3.21,4.18,3.09,2.87,2.86
44579,CEN,Female,2014,2.16,3.37,2.17,1.42,1.86
58937,CEN,Male,2013,3.69,3.80,3.02,3.36,4.19
85986,CEN,Female,2013,3.73,3.60,3.00,3.94,4.00
45643,CEN,Male,2013,4.00,4.38,3.40,2.50,3.81
54855,CEN,Male,2013,3.23,3.82,2.92,2.64,3.42
87399,CEN,Male,2013,3.72,4.33,3.51,3.75,3.73
70858,CEN,Male,2013,4.12,4.73,3.92,4.17,4.21
87617,CEN,Male,2013,2.91,4.02,2.79,2.11,2.97
50884,CEN,Female,2013,3.82,4.56,3.63,3.55,3.48
72491,CEN,Male,2013,3.08,4.11,2.71,2.62,3.16
64823,CEN,Male,2013,2.72,3.89,2.58,2.11,3.07
57244,CEN,Male,2013,3.59,4.02,3.47,3.27,3.79
61718,CEN,Male,2013,3.99,4.62,3.94,3.81,3.90
86812,CEN,Male,2013,4.32,4.38,3.71,4.39,4.83
57078,CEN,Male,2013,3.48,3.42,2.93,3.40,4.07
48205,CEN,Male,2013,4.67,4.53,4.59,4.84,4.83
69017,CEN,Male,2013,4.39,4.42,3.94,4.45,4.83
56218,CEN,Male,2013,2.95,3.96,3.20,2.22,3.10
64377,CEN,Male,2013,4.46,4.76,4.53,4.38,4.34
39873,CEN,Male,2013,2.88,3.20,2.56,2.35,3.31
39868,CEN,Female,2013,4.46,4.69,4.02,4.13,4.69
52721,CEN,Male,2013,3.22,4.07,2.78,2.96,3.69
23558,CEN,Male,2013,3.36,4.33,3.38,2.15,3.59
93644,CEN,Male,2013,2.84,3.67,2.43,2.55,2.38
87241,CEN,Male,2014,3.37,3.18,2.67,3.78,3.72
81090,CEN,Male,2014,4.36,4.04,3.73,4.70,4.72
94907,CEN,Male,2014,3.25,4.04,3.04,3.20,2.90
82490,CEN,Male,2014,4.30,4.60,4.00,4.43,4.34
34949,CEN,Male,2014,4.26,4.56,4.10,4.36,4.17
67091,CEN,Male,2014,3.59,3.60,3.29,4.04,3.68
79245,CEN,Male,2014,3.76,4.33,3.56,3.73,3.33
78532,CEN,Male,2014,4.52,4.56,4.06,4.68,4.52
40103,CEN,Female,2014,4.13,4.36,3.31,4.40,4.45
83441,CEN,Male,2014,3.51,4.00,3.18,3.83,3.10
43726,CEN,Male,2014,3.49,3.71,2.94,3.85,3.55
72100,CEN,Male,2014,3.84,3.98,3.20,4.04,3.90
80882,CEN,Male,2014,3.83,4.16,3.40,3.89,3.72
33716,CEN,Male,2014,3.64,3.84,2.88,3.76,3.66
61401,CEN,Female,2014,4.30,4.47,3.88,4.47,4.38
57882,CEN,Male,2014,2.82,3.04,2.45,2.70,2.81
47395,CEN,Female,2014,3.49,3.64,2.98,3.63,3.55
45885,CEN,Male,2014,3.76,3.71,3.55,4.06,3.79
70584,CEN,Female,2014,3.60,3.78,2.57,3.86,4.00
39336,CEN,Female,2014,4.31,4.29,3.76,4.47,4.66
68614,CEN,Male,2014,3.81,3.93,3.38,4.19,3.76
44971,CEN,Male,2014,3.83,3.47,3.49,4.33,3.97
37204,CEN,Male,2014,3.40,3.36,2.75,4.11,3.58
35054,CEN,Female,2014,3.78,3.58,3.27,3.84,4.16
70357,CEN,Female,2014,4.09,4.60,3.37,4.04,4.10
37681,CEN,Female,2014,4.14,4.27,3.49,4.17,4.31
33416,CEN,Female,2014,4.22,4.18,3.86,4.45,4.45
94142,CEN,Male,2014,4.15,4.33,3.57,4.36,4.10
29930,CEN,Male,2014,3.15,2.98,2.18,3.80,3.72
85295,CEN,Male,2014,3.35,3.09,3.07,3.80,3.59
90869,CEN,Female,2014,4.66,4.60,4.27,4.77,4.90
44518,CEN,Female,2014,3.96,3.80,3.39,4.40,4.52
77775,CEN,Female,2014,3.44,3.87,2.92,3.30,3.52
72586,CEN,Male,2014,3.65,3.96,3.33,3.87,3.73
49290,CEN,Female,2014,3.69,3.93,3.33,3.66,3.79
28070,CEN,Female,2014,4.50,4.76,3.90,4.87,4.55
87019,CEN,Male,2014,3.74,3.93,3.04,4.27,3.79
41258,CEN,Female,2014,3.71,4.36,3.07,3.66,3.52
42268,CEN,Female,2014,4.20,4.29,3.68,4.57,4.34
63977,CEN,Male,2014,4.19,4.44,3.61,4.28,4.38
67793,CEN,Male,2014,3.85,3.98,3.20,4.39,4.07
46062,CEN,Male,2014,3.38,3.82,2.98,3.83,3.10
31018,CEN,Male,2014,4.15,4.24,3.39,4.58,4.48
38008,CEN,Male,2014,4.34,4.49,3.86,4.47,4.45
71020,CEN,Female,2014,3.43,3.47,2.53,3.48,4.07
92825,CEN,Male,2014,3.42,3.36,2.35,3.85,3.90
66413,CEN,Male,2011,2.28,2.71,2.36,1.53,2.39
36497,CEN,Male,2010,1.97,3.11,2.47,1.41,2.87
75515,CEN,Male,2010,1.97,3.00,1.52,1.08,1.42
88837,CEN,Male,2010,1.86,2.97,2.04,1.86,2.23
88357,CEN,Male,2010,1.84,1.92,1.44,1.66,1.60
57038,EEE,Male,2010,2.33,2.76,2.20,2.29,2.52
85508,EEE,Male,2010,2.36,3.59,2.80,2.06,1.68
94681,EEE,Male,2011,2.07,2.62,2.26,1.24,1.84
33027,EEE,Female,2011,1.73,2.71,1.88,1.10,1.40
49561,EEE,Female,2010,3.10,3.02,3.34,3.02,2.70
27809,EEE,Male,2012,1.94,2.70,2.12,1.48,2.13
63419,EEE,Female,2010,2.39,3.64,2.77,1.94,1.94
71578,EEE,Male,2010,2.06,2.82,1.84,2.18,2.00
84206,EEE,Male,2010,1.74,2.24,1.76,1.78,1.26
80596,EEE,Male,2011,2.47,3.40,1.76,2.03,2.50
94348,EEE,Male,2010,4.10,4.33,4.33,4.31,3.17
33541,EEE,Female,2010,4.13,3.80,4.00,4.19,4.10
94428,EEE,Male,2010,4.41,4.30,4.80,4.53,4.10
33659,EEE,Male,2010,3.31,3.53,3.04,3.47,2.74
68977,EEE,Male,2010,4.40,4.44,4.26,4.49,4.24
30599,EEE,Male,2010,4.03,3.93,4.12,4.00,3.62
62829,EEE,Male,2010,3.45,3.58,3.68,3.55,3.21
91858,EEE,Male,2010,4.09,4.04,4.24,4.28,3.66
92604,EEE,Male,2010,4.35,4.58,4.54,4.17,4.00
24810,EEE,Male,2010,2.70,3.62,2.61,2.36,2.19
61726,EEE,Male,2010,4.25,4.42,4.46,4.08,3.66
50643,EEE,Male,2012,4.71,4.78,4.88,4.68,4.13
40247,EEE,Female,2010,4.56,4.60,4.56,4.66,4.00
49025,EEE,Male,2010,3.93,3.91,4.22,3.91,3.03
94075,EEE,Male,2010,4.71,4.64,4.62,4.83,4.45
59352,EEE,Male,2010,4.34,4.24,4.00,4.60,4.52
53167,EEE,Female,2010,4.61,4.76,4.72,4.66,4.14
37138,EEE,Female,2010,4.85,4.78,4.90,4.83,4.66
69344,EEE,Male,2010,3.32,3.15,3.56,3.30,3.07
33204,EEE,Male,2010,4.36,4.56,4.36,4.17,3.97
46503,EEE,Female,2010,4.70,4.47,4.76,4.68,4.66
31124,EEE,Female,2010,4.87,4.89,4.92,4.98,4.55
23722,EEE,Male,2010,4.08,4.33,4.12,4.00,3.62
26407,EEE,Male,2010,4.02,4.27,4.12,3.83,3.66
97178,EEE,Male,2010,3.79,4.02,4.10,3.66,2.59
74441,EEE,Female,2010,4.45,4.22,4.56,4.47,4.21
47857,EEE,Male,2010,3.50,3.04,3.24,3.43,3.84
41325,EEE,Male,2010,4.27,4.44,4.36,4.28,4.07
82503,EEE,Male,2010,4.56,4.42,4.78,4.55,4.21
37861,EEE,Male,2010,4.02,4.42,4.22,3.74,3.21
54559,EEE,Male,2010,4.52,4.31,4.72,4.54,4.21
96103,EEE,Male,2011,2.28,3.33,3.24,1.98,2.19
47666,EEE,Male,2010,2.65,2.96,2.66,2.10,2.68
42010,EEE,Female,2010,4.41,4.11,4.64,4.32,4.24
25221,EEE,Male,2010,4.04,4.09,4.38,3.96,3.14
34656,EEE,Male,2010,4.34,3.80,4.66,4.55,3.97
91529,EEE,Male,2010,3.88,4.07,4.02,3.72,3.34
79534,EEE,Male,2010,2.83,3.72,3.52,2.13,1.90
97025,EEE,Female,2010,4.77,4.91,4.88,4.83,4.28
38829,EEE,Female,2010,4.30,4.60,4.34,4.38,3.41
50667,EEE,Male,2010,4.73,4.62,4.70,4.85,4.69
88654,EEE,Male,2010,3.32,3.36,3.52,3.41,3.07
51962,EEE,Male,2010,3.41,4.11,3.12,2.89,3.00
89455,EEE,Male,2010,4.53,4.36,4.70,4.38,4.48
89149,EEE,Female,2010,2.93,2.96,3.20,2.67,2.72
48531,EEE,Male,2010,3.93,4.13,3.94,4.10,3.24
25527,EEE,Male,2010,2.49,2.84,2.72,1.94,2.31
37328,EEE,Male,2010,2.62,3.33,2.50,2.52,2.55
89612,EEE,Male,2011,2.53,2.48,2.71,1.05,2.76
82557,EEE,Male,2010,3.70,3.82,3.48,3.08,3.68
43266,EEE,Male,2010,3.84,4.11,4.00,3.38,3.31
38961,EEE,Male,2010,3.24,3.27,3.20,3.13,2.85
79948,EEE,Male,2010,2.81,3.67,2.62,2.23,2.50
70155,EEE,Male,2010,3.63,4.27,3.96,3.35,3.07
65175,EEE,Male,2010,4.53,4.56,4.74,4.36,4.21
78617,EEE,Female,2010,3.93,4.24,4.12,3.82,3.34
32976,EEE,Male,2010,3.56,3.51,3.62,3.67,2.73
29145,EEE,Male,2010,2.82,3.46,2.92,2.98,2.40
90088,EEE,Female,2010,3.70,3.51,3.68,3.51,3.79
73542,EEE,Male,2012,2.52,3.42,1.35,1.87,2.96
96755,EEE,Male,2011,2.86,3.95,3.63,2.36,1.77
53660,EEE,Male,2010,3.81,3.83,3.86,3.81,3.28
91370,EEE,Male,2010,4.22,4.22,4.46,4.17,3.79
56563,EEE,Male,2010,3.83,4.38,4.20,3.47,3.00
88793,EEE,Male,2010,2.75,2.82,3.15,2.26,2.32
39049,EEE,Male,2010,3.85,3.98,3.72,3.83,3.80
94806,EEE,Male,2010,4.07,4.53,4.46,4.17,3.41
68166,EEE,Female,2010,4.33,3.91,4.12,4.53,4.59
62548,EEE,Female,2010,3.83,3.85,3.82,3.70,3.69
56655,EEE,Female,2010,4.01,4.04,3.62,4.28,3.76
93753,EEE,Female,2010,3.18,3.76,3.40,2.65,2.37
94528,EEE,Male,2010,3.93,3.82,3.80,3.98,3.69
72365,EEE,Female,2010,3.65,3.49,3.28,3.82,3.45
37676,EEE,Male,2010,3.18,3.59,2.96,2.79,2.84
90021,EEE,Male,2010,4.54,4.40,4.72,4.62,4.21
34735,EEE,Male,2010,4.46,4.51,4.65,4.44,4.17
75974,EEE,Male,2012,2.39,3.35,3.22,2.05,1.76
70123,EEE,Male,2011,2.68,3.35,2.26,2.70,2.70
92709,EEE,Male,2010,3.27,3.82,3.50,2.78,2.93
82989,EEE,Female,2010,4.01,3.87,4.18,4.09,3.38
23595,EEE,Male,2010,4.32,4.60,4.08,4.08,4.24
93286,EEE,Male,2010,4.60,4.64,4.72,4.55,4.28
60728,EEE,Male,2010,3.75,4.20,3.94,3.64,2.48
65629,EEE,Male,2011,2.90,3.72,3.22,2.43,2.15
33930,EEE,Male,2011,2.15,2.98,1.63,1.59,2.26
83199,EEE,Male,2010,4.30,4.40,4.18,4.43,3.93
77743,EEE,Male,2010,4.47,4.47,4.74,4.45,4.10
51267,EEE,Male,2010,3.86,3.14,4.02,4.26,3.72
68912,EEE,Male,2010,3.55,3.78,3.62,3.29,2.93
77025,EEE,Male,2011,2.60,3.51,3.38,2.35,1.83
91424,EEE,Male,2010,3.59,3.87,3.60,3.26,3.55
58886,EEE,Male,2010,4.82,4.82,4.88,4.85,4.62
83087,EEE,Male,2010,3.96,3.56,4.34,4.23,3.28
36895,EEE,Female,2010,4.09,4.22,4.04,4.19,3.90
67510,EEE,Male,2010,4.31,4.67,4.46,4.14,3.59
48476,EEE,Male,2011,3.18,3.51,3.25,3.19,3.83
58377,EEE,Male,2010,4.65,4.78,4.76,4.60,4.31
43804,EEE,Male,2010,3.03,3.24,3.00,2.92,2.87
56962,EEE,Male,2013,1.83,2.79,2.04,1.60,1.55
73953,EEE,Male,2010,2.95,3.49,2.72,2.36,2.69
84169,EEE,Male,2012,1.93,2.98,2.54,2.25,1.38
27875,EEE,Male,2010,3.14,3.49,2.96,2.92,3.06
78600,EEE,Male,2010,3.57,4.02,3.90,3.70,2.55
24136,EEE,Female,2010,4.39,4.58,4.64,4.57,3.48
71474,EEE,Male,2010,3.61,4.38,3.78,3.09,3.17
90647,EEE,Male,2010,2.66,3.28,3.34,1.87,2.29
64475,EEE,Male,2010,3.22,3.67,3.16,2.85,2.77
51146,EEE,Male,2010,3.09,3.82,2.86,3.14,2.28
78658,EEE,Male,2010,2.94,3.98,3.14,2.51,2.16
89804,EEE,Male,2010,3.63,3.98,4.10,3.31,3.24
90553,EEE,Male,2010,3.44,3.42,3.38,3.51,2.79
39695,EEE,Male,2011,2.90,3.41,3.08,2.45,3.03
86076,EEE,Male,2010,4.40,4.56,4.52,4.36,3.90
61341,EEE,Male,2010,3.96,4.07,4.30,3.66,3.55
73785,EEE,Male,2010,2.81,3.32,3.48,2.38,2.00
95749,EEE,Male,2010,3.60,4.31,3.54,3.12,3.10
74806,EEE,Male,2010,4.83,4.84,4.90,4.83,4.62
25480,EEE,Female,2010,4.37,4.53,4.46,4.36,3.83
53718,EEE,Female,2010,4.29,4.33,4.60,4.43,3.97
69740,EEE,Female,2010,4.53,4.44,4.86,4.66,4.10
94133,EEE,Female,2010,3.08,3.18,2.78,2.93,3.07
55691,EEE,Female,2012,3.53,1.71,3.38,3.45,3.66
25230,EEE,Female,2011,4.41,4.70,4.08,4.50,4.45
47265,EEE,Male,2011,3.96,4.52,3.78,3.57,3.62
34914,EEE,Male,2011,3.83,4.22,3.63,3.76,3.93
54664,EEE,Male,2011,4.71,4.70,4.59,4.63,4.76
78724,EEE,Male,2011,3.68,4.20,3.55,3.83,3.69
62659,EEE,Female,2011,4.35,4.33,4.22,4.24,4.45
74057,EEE,Male,2011,3.01,4.28,3.23,2.46,2.38
26573,EEE,Male,2012,2.60,2.87,1.59,2.42,2.35
94587,EEE,Male,2011,4.85,4.91,4.78,4.89,4.79
37367,EEE,Male,2011,3.51,4.13,3.23,3.52,3.93
36736,EEE,Male,2011,3.76,4.20,2.94,3.87,4.27
83408,EEE,Male,2011,2.92,4.17,2.92,2.34,3.42
70645,EEE,Male,2011,2.83,3.33,3.42,2.51,3.07
48693,EEE,Male,2011,3.85,3.95,3.84,3.89,4.17
91234,EEE,Male,2012,2.25,2.72,1.90,1.85,3.54
40586,EEE,Male,2011,4.15,4.24,4.22,4.11,4.28
91457,EEE,Male,2011,3.81,4.24,3.78,3.50,4.34
79091,EEE,Male,2011,2.68,2.96,2.90,2.33,2.93
72372,EEE,Male,2012,2.92,3.32,1.78,2.01,3.10
87156,EEE,Male,2011,3.48,3.87,3.39,3.35,3.31
74438,EEE,Male,2011,3.17,4.02,3.10,2.73,3.48
32028,EEE,Female,2011,4.25,4.22,4.31,4.33,4.45
95791,EEE,Male,2011,3.56,4.13,3.79,3.48,3.52
80239,EEE,Male,2012,3.43,3.70,3.23,2.98,3.55
27994,EEE,Male,2011,3.82,4.20,3.59,3.74,3.90
64044,EEE,Male,2011,2.59,3.37,2.71,2.32,3.57
77746,EEE,Male,2011,2.69,3.89,3.08,2.08,2.59
68076,EEE,Female,2011,3.50,3.93,3.31,3.13,3.79
28903,EEE,Female,2011,4.72,4.91,4.53,4.72,4.55
94385,EEE,Male,2011,4.47,4.46,4.31,4.65,4.45
93407,EEE,Male,2012,2.47,3.91,2.96,1.73,2.45
66118,EEE,Male,2011,3.40,4.33,3.60,3.04,3.86
57318,EEE,Male,2011,3.49,4.15,3.18,3.12,3.55
35179,EEE,Male,2011,2.89,3.33,3.19,2.56,3.03
64348,EEE,Male,2011,3.28,3.41,3.25,3.10,3.62
54665,EEE,Male,2011,2.67,3.76,2.71,2.02,2.97
36966,EEE,Male,2011,4.64,4.67,4.24,4.72,4.66
83979,EEE,Male,2011,3.97,4.30,3.45,3.83,4.37
52677,EEE,Female,2011,3.64,4.13,3.60,3.38,4.00
39495,EEE,Female,2011,3.27,3.35,2.81,3.60,3.40
81065,EEE,Male,2011,3.46,3.52,3.63,3.60,3.84
84774,EEE,Male,2012,3.77,4.04,3.63,3.98,3.14
82015,EEE,Male,2014,2.22,2.85,2.16,1.88,1.76
26388,EEE,Male,2012,2.93,3.74,2.06,2.79,2.82
68073,EEE,Male,2012,4.27,4.60,4.18,4.26,3.79
86768,EEE,Male,2012,4.40,4.53,4.12,4.38,4.34
92280,EEE,Male,2012,4.39,4.81,3.94,4.23,4.76
63315,EEE,Male,2012,4.62,4.83,4.51,4.57,4.55
77342,EEE,Male,2012,4.30,4.34,4.10,4.21,4.14
96569,EEE,Male,2013,2.45,3.23,2.41,2.10,1.94
74683,EEE,Male,2012,4.31,4.64,4.28,4.36,3.66
61735,EEE,Female,2012,3.62,4.06,3.04,3.61,3.62
86824,EEE,Female,2012,3.79,4.13,3.39,3.87,3.69
42651,EEE,Male,2012,3.95,4.45,3.67,3.84,3.52
32032,EEE,Male,2012,3.29,4.32,2.83,3.02,3.28
76001,EEE,Male,2012,4.38,4.57,4.68,4.23,4.07
44599,EEE,Male,2012,3.46,4.06,3.28,3.34,2.68
30632,EEE,Male,2013,2.26,3.13,1.34,2.19,2.40
90155,EEE,Male,2012,3.80,4.19,3.55,3.60,3.83
39685,EEE,Male,2012,3.76,4.09,3.10,3.94,3.97
64208,EEE,Male,2012,3.96,4.40,4.10,3.28,4.10
36454,EEE,Female,2012,3.41,3.45,3.20,3.51,3.19
54274,EEE,Female,2012,3.76,4.23,3.80,3.60,3.69
62388,EEE,Male,2012,4.53,4.94,4.47,4.17,4.38
52683,EEE,Male,2012,3.20,4.13,3.04,3.12,2.81
34193,EEE,Female,2012,3.90,3.96,3.60,3.98,3.90
86827,EEE,Male,2012,2.66,3.40,2.55,2.31,3.16
74066,EEE,Male,2012,3.28,3.60,3.22,3.06,3.14
86064,EEE,Male,2014,2.07,3.64,2.06,1.18,1.55
31906,EEE,Female,2012,4.26,4.87,4.33,4.06,3.69
95895,EEE,Male,2012,3.44,4.40,3.37,3.13,2.87
91779,EEE,Male,2012,3.71,4.23,3.45,3.79,3.31
47404,EEE,Male,2013,2.74,3.83,1.96,2.77,2.57
26211,EEE,Male,2012,2.96,3.70,2.50,3.10,3.07
59304,EEE,Male,2013,2.65,3.36,1.81,3.06,2.80
45846,EEE,Male,2012,3.31,4.00,2.79,3.32,3.28
30632,EEE,Male,2012,3.16,3.43,3.02,2.87,3.52
39905,EEE,Female,2012,4.25,4.30,4.04,4.45,3.97
39447,EEE,Male,2012,4.50,4.57,4.10,4.68,4.48
42912,EEE,Male,2012,3.73,4.68,3.49,3.55,3.52
87651,EEE,Male,2012,2.74,3.77,2.23,2.26,2.78
60615,EEE,Female,2012,3.81,4.09,3.23,3.77,4.07
77458,EEE,Female,2012,3.65,4.68,3.47,3.77,2.97
75073,EEE,Male,2012,2.67,2.98,2.55,2.40,2.61
78618,EEE,Male,2012,4.16,4.74,4.43,4.53,4.24
82169,EEE,Male,2012,2.50,3.36,2.44,2.50,2.65
31384,EEE,Male,2012,3.36,4.04,2.95,3.21,2.94
43417,EEE,Male,2012,3.87,4.38,3.47,3.96,3.41
92841,EEE,Female,2012,4.77,4.85,4.57,4.94,4.72
80997,EEE,Male,2012,3.21,4.32,3.10,3.25,3.24
69358,EEE,Male,2012,3.12,3.81,2.53,2.65,3.62
37125,EEE,Female,2012,4.27,3.91,4.00,4.72,4.55
81006,EEE,Male,2012,3.27,3.79,3.18,3.17,3.48
61877,EEE,Male,2012,3.80,4.26,3.38,3.69,3.55
40105,EEE,Male,2012,4.11,4.64,3.78,4.13,3.83
32449,EEE,Male,2012,3.35,4.02,2.98,3.68,2.74
29708,EEE,Male,2012,3.74,4.57,3.94,3.64,3.07
95316,EEE,Male,2012,3.61,4.19,3.58,3.35,3.59
57846,EEE,Male,2012,3.96,4.66,3.12,4.02,4.28
36616,EEE,Female,2012,3.55,4.17,3.40,3.40,3.34
68100,EEE,Male,2012,3.84,4.13,3.68,4.00,4.03
55897,EEE,Male,2012,3.83,4.13,2.80,4.38,3.97
36944,EEE,Male,2012,4.23,3.89,4.10,4.53,4.03
55634,EEE,Male,2012,4.07,4.28,4.08,4.28,3.48
79564,EEE,Male,2012,3.32,4.21,2.91,2.47,3.44
88119,EEE,Male,2012,4.34,4.72,3.96,4.34,4.24
31654,EEE,Male,2012,3.60,4.02,3.61,3.21,3.48
45513,EEE,Male,2012,3.90,4.26,4.04,3.94,4.31
61086,EEE,Male,2013,3.44,4.36,3.02,3.47,2.38
70869,EEE,Male,2012,3.57,3.66,3.12,3.21,3.97
79785,EEE,Male,2012,4.18,4.79,4.51,3.39,3.18
40233,EEE,Male,2012,3.76,4.74,3.73,3.74,3.14
65130,EEE,Male,2012,3.64,4.17,3.39,4.06,3.34
67680,EEE,Male,2012,3.14,3.87,3.08,2.58,2.75
38184,EEE,Male,2012,4.79,4.81,4.76,4.74,5.00
56257,EEE,Male,2012,4.61,4.72,4.67,4.66,4.62
93883,EEE,Male,2012,3.41,3.09,3.11,3.52,3.62
65026,EEE,Female,2012,4.21,4.34,4.06,4.43,4.14
50460,EEE,Male,2012,3.94,4.32,3.69,3.87,4.07
83396,EEE,Male,2012,2.98,4.34,2.79,2.11,2.10
62488,EEE,Female,2012,3.51,3.57,3.07,3.66,3.66
51239,EEE,Female,2012,4.06,4.60,3.88,4.19,3.79
44391,EEE,Male,2012,3.53,3.43,3.12,3.51,3.48
30884,EEE,Female,2012,4.19,4.68,4.29,4.21,3.72
71674,EEE,Male,2012,2.77,4.02,2.58,2.79,2.26
94376,EEE,Male,2012,2.79,4.23,2.78,2.14,2.29
79035,EEE,Male,2012,3.31,3.91,2.96,2.79,3.45
49810,EEE,Male,2012,4.06,4.45,4.00,4.19,3.38
68931,EEE,Male,2012,4.57,4.64,4.63,4.53,4.45
33111,EEE,Female,2012,4.39,4.40,3.96,4.53,4.62
33436,EEE,Male,2012,3.09,3.74,3.15,2.58,2.76
45092,EEE,Male,2013,4.06,4.49,3.69,3.84,3.78
34325,EEE,Female,2013,4.17,4.76,3.69,4.02,4.38
83341,EEE,Male,2013,3.28,3.73,3.23,3.32,3.12
53797,EEE,Female,2013,4.25,4.47,4.14,4.15,3.97
82489,EEE,Male,2014,2.48,3.44,3.05,1.67,1.31
85601,EEE,Female,2013,3.56,3.76,3.17,3.53,3.74
54654,EEE,Male,2013,3.75,4.00,3.45,3.66,3.69
91375,EEE,Male,2013,2.65,3.51,2.97,2.08,2.38
37929,EEE,Male,2013,3.18,3.18,3.61,2.78,3.15
71306,EEE,Male,2013,3.37,3.87,3.44,3.17,3.07
47577,EEE,Male,2013,3.57,4.51,3.38,3.13,3.38
70229,EEE,Female,2013,4.59,4.58,4.43,4.70,4.41
93383,EEE,Female,2013,4.70,4.82,4.61,4.66,4.66
26834,EEE,Male,2013,4.20,4.69,3.53,4.24,4.31
95017,EEE,Male,2014,2.43,3.47,2.80,1.92,1.84
55222,EEE,Male,2013,4.25,4.22,3.23,4.64,4.69
74440,EEE,Male,2013,2.42,3.24,2.08,2.15,2.30
70006,EEE,Male,2014,2.95,4.18,2.78,2.09,2.48
91569,EEE,Male,2013,4.54,4.38,4.51,4.68,4.66
96498,EEE,Male,2013,4.65,4.87,4.69,4.70,4.70
80036,EEE,Male,2013,3.89,4.31,4.16,3.66,3.79
69366,EEE,Male,2013,2.59,3.51,3.20,2.15,2.13
39582,EEE,Female,2013,4.11,3.96,3.73,4.21,4.31
76811,EEE,Female,2013,3.39,4.11,3.27,2.72,3.10
59244,EEE,Male,2013,3.66,4.42,3.49,3.36,3.62
68908,EEE,Male,2013,3.50,4.24,3.64,2.81,3.26
65016,EEE,Male,2013,4.06,4.36,4.22,3.79,3.50
54229,EEE,Male,2013,2.44,3.53,2.27,1.81,2.11
93883,EEE,Female,2014,3.04,3.42,3.06,2.44,3.10
61332,EEE,Male,2013,2.64,3.47,2.91,2.26,3.00
76960,EEE,Male,2013,3.73,4.20,3.67,3.60,3.75
64572,EEE,Female,2013,4.81,4.93,4.69,4.79,4.76
